dateTimeFirstSeen	duration	protocol	endPointA_ipAddress	endPointA_portNo	direction	endPointB_ipAddress	endPointB_portNo	flags	tos	outboundPacketCount	inboundPacketCount	outboundByteCount	inboundByteCount	flowCount	dhcpLease_ipAddress	dhcpLease_macAddress	dhcpLease_expiryTimestamp	dnsRecord_ipAddress	dnsRecord_name	dnsRecord_timestamp	category
2015-09-10T12:32:48.150Z	0.196	6	174.36.220.230	80	<->	192.168.22.153	52358	.AP.SF	0	6	6	2641	1067	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	174.36.220.230	dmp.truoptik.com	2015-09-10T10:06:34.000Z	Analytics
2015-09-10T12:34:26.242Z	0.283	6	69.172.216.55	80	<->	192.168.22.153	52803	.AP.SF	0	7	7	3558	516	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.55	anycast.pixel.adsafeprotected.com	2015-09-10T11:33:39.000Z	Ads
2015-09-10T12:33:08.778Z	2.104	6	107.6.93.234	80	<->	192.168.22.153	52454	.AP.SF	0	7	6	3298	737	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T10:06:34.000Z	Ads
2015-09-10T12:17:21.801Z	19.238	6	69.25.24.26	443	<->	192.168.22.153	49962	.AP.SF	0	8	8	913	3129	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.25.24.26	tap.rubiconproject.com	2015-09-10T11:14:20.000Z	Analytics
2015-09-10T13:27:01.393Z	347.241	6	74.125.227.219	443	<->	192.168.22.153	58603	.AP.SF	0	23	29	2522	7507	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.219	s0-2mdn-net.l.google.com	2015-09-10T13:24:54.000Z	Analytics
2015-09-10T12:53:03.362Z	14.252	6	96.16.7.40	80	<->	192.168.22.153	56825	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.40	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T12:44:57.000Z	CDN
2015-09-10T12:58:11.852Z	1.096	6	74.125.227.220	80	<->	192.168.22.153	57827	.AP.SF	0	8	5	2078	1503	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.220	s0-2mdn-net.l.google.com	2015-09-10T12:18:23.000Z	Analytics
2015-09-10T12:51:08.098Z	0.377	6	12.129.210.71	80	<->	192.168.22.153	56715	.AP.SF	0	7	4	4194	602	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	12.129.210.71	bs.eyeblaster.akadns.net	2015-09-10T12:49:44.000Z	VoIp
2015-09-10T12:37:18.286Z	127.269	6	31.13.66.12	80	<->	192.168.22.153	53619	.AP.SF	0	38	31	40166	8630	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T14:20:14.081Z	0.568	6	23.210.26.100	443	<->	192.168.22.153	59514	.AP.SF	0	11	11	4581	2919	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.210.26.100	user-att-107-205-48-0.e5413.g.akamaiedge.net	2015-09-10T14:02:54.000Z	CDN
2015-09-10T17:40:15.755Z	10.083	6	192.168.22.153	60427	<->	216.58.218.170	443	.A..SF	0	3	4	132	172	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.170	googleapis.l.google.com	2015-09-10T15:02:03.000Z	Analytics
2015-09-10T12:43:02.208Z	167.632	6	31.13.66.12	80	<->	192.168.22.153	54779	.APRSF	0	274	284	311403	49618	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T13:07:08.935Z	18.947	6	96.16.7.80	80	<->	192.168.22.153	58007	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.80	user-att-107-205-48-0.a1961.g.akamai.net	2015-09-10T13:03:34.000Z	CDN
2015-09-10T10:04:42.581Z	0.589	6	15.201.8.17	80	<->	192.168.22.153	49238	.AP.SF	0	51	90	2959	131615	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	15.201.8.17	apps.hpgtm.nsatc.net	2015-09-10T10:04:04.000Z	Js Library
2015-09-10T13:48:13.005Z	0.136	17	192.168.22.153	57400	<->	216.58.218.162	443	......	0	2	4	1749	2809	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.162	pagead46.l.doubleclick.net	2015-09-10T13:24:54.000Z	Ads
2015-09-10T14:07:08.762Z	42.164	17	192.168.22.153	51454	<->	216.58.218.174	443	......	0	13	16	5310	6853	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	clients.l.google.com	2015-09-10T14:07:08.000Z	Analytics
2015-09-10T11:34:27.952Z	0.005	17	74.125.227.193	443	<->	192.168.22.153	56125	......	0	1	1	65	1378	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.193	plus.google.com	2015-09-10T11:33:50.000Z	Analytics
2015-09-10T14:24:08.869Z	3.008	6	192.168.22.153	59695	<->	72.30.196.161	443	....S.	0	0	2	0	104	1	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	72.30.196.161	comet.yahoo.g01.yahoodns.net	2015-09-10T14:24:08.000Z	Search Engine
2015-09-10T12:18:23.123Z	17.89	6	23.204.101.231	443	<->	192.168.22.153	50046	.APRSF	0	6	6	820	435	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.204.101.231	user-att-107-205-48-0.e5413.g.akamaiedge.net	2015-09-10T12:18:23.000Z	CDN
2015-09-10T12:41:13.306Z	12.278	6	96.16.7.27	80	<->	192.168.22.153	54211	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.27	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T12:39:01.000Z	CDN
2015-09-10T13:51:49.135Z	0.485	17	74.125.227.193	443	<->	192.168.22.153	62145	......	0	6	3	4329	4134	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.193	clients.l.google.com	2015-09-10T13:49:55.000Z	Analytics
2015-09-10T12:57:06.482Z	11.145	6	96.16.7.40	80	<->	192.168.22.153	57430	.A..SF	0	4	3	172	132	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.40	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T12:44:57.000Z	CDN
2015-09-10T12:56:48.438Z	75.279	6	31.13.66.12	80	<->	192.168.22.153	57380	.AP.SF	0	65	68	69155	14406	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:54:34.000Z	Social
2015-09-10T10:05:45.870Z	1.712	6	173.241.244.219	80	<->	192.168.22.153	49347	.AP.SF	0	5	5	701	536	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.241.244.219	prod-d.d.xx.openx.com.akadns.net	2015-09-10T10:04:44.000Z	VoIp
2015-09-10T13:29:36.050Z	29.092	6	98.139.225.43	443	<->	192.168.22.153	58892	.AP.SF	0	15	17	7949	7509	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.139.225.43	world.yax.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T12:48:50.578Z	17.028	6	131.253.40.59	80	<->	192.168.22.153	56039	.A.RS.	0	2	2	92	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	131.253.40.59	g.msn.com.nsatc.net	2015-09-10T10:14:28.000Z	Social Network
2015-09-10T12:45:40.530Z	0.758	6	107.6.93.234	80	<->	192.168.22.153	55472	.AP.SF	0	6	5	2297	697	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:44:59.000Z	Ads
2015-09-10T17:29:04.437Z	0	17	192.168.22.157	47611	<->	157.55.130.166	40006	......	0	0	1	0	52	1	192.168.22.157	60:6c:66:81:67:71	2015-09-11T00:24:27.000Z	157.55.130.166	dsn1.skype-dsn.akadns.net	2015-09-10T14:41:40.000Z	VoIp
2015-09-10T12:37:38.210Z	17.356	6	174.36.220.230	80	<->	192.168.22.153	53685	.A..SF	0	3	3	120	132	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	174.36.220.230	dmp.truoptik.com	2015-09-10T10:06:34.000Z	Analytics
2015-09-10T13:25:21.012Z	24.077	6	74.6.34.27	443	<->	192.168.22.153	58474	.AP.SF	0	11	11	3362	4011	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.6.34.27	pr-bh.ybp.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T17:40:20.989Z	10.346	6	23.210.26.100	443	<->	192.168.22.153	60463	.APRSF	0	10	10	759	5122	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.210.26.100	user-att-107-205-48-0.e5413.g.akamaiedge.net	2015-09-10T14:02:54.000Z	CDN
2015-09-10T13:27:01.103Z	73.981	6	192.168.22.153	58601	<->	199.166.0.200	443	.AP.SF	0	11	12	3982	3601	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	199.166.0.200	anycast.sc.iasds01.com	2015-09-10T13:24:54.000Z	Ads
2015-09-10T13:53:42.758Z	0.621	6	185.54.150.17	80	<->	192.168.22.153	59221	.AP.S.	0	4	3	740	709	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	185.54.150.17	springergmbh01.webtrekk.net	2015-09-10T13:53:42.000Z	Js Library
2015-09-10T13:18:30.057Z	7.88	6	184.172.27.198	80	<->	192.168.22.153	58286	.APRS.	0	5	3	641	292	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	184.172.27.198	navdmp.com	2015-09-10T12:34:10.000Z	Analytics
2015-09-10T13:18:30.804Z	307.193	6	192.168.22.153	58351	<->	216.38.172.128	80	.AP.SF	0	12	12	1202	2326	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.38.172.128	w3.b.cap-mii.net	2015-09-10T13:18:30.000Z	Js Library
2015-09-10T14:03:30.678Z	65.793	6	52.10.205.82	443	<->	192.168.22.153	59367	.AP.SF	0	11	9	1665	3926	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.10.205.82	west-vpc-log-balancer-2099839035.us-west-2.elb.amazonaws.com	2015-09-10T14:03:30.000Z	AWS Amazon
2015-09-10T12:49:44.169Z	68.707	6	31.13.66.12	80	<->	192.168.22.153	56462	.AP.SF	0	47	55	37892	24306	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T14:55:13.603Z	0.541	6	173.194.115.42	443	<->	192.168.22.153	59775	.APRSF	0	10	9	909	5075	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.42	googlehosted.l.googleusercontent.com	2015-09-10T14:28:42.000Z	Google Services
2015-09-10T12:29:38.922Z	4.338	6	192.168.22.153	51130	<->	208.48.162.54	80	.AP.SF	0	6	7	904	1830	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	208.48.162.54	ebz.teads.net	2015-09-10T12:29:38.000Z	Js Library
2015-09-10T12:56:47.327Z	20.348	6	69.194.244.11	80	<->	192.168.22.153	57361	.AP.SF	0	29	36	21505	23603	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.194.244.11	ad.turn.com.akadns.net	2015-09-10T12:54:34.000Z	Js Library
2015-09-10T12:56:02.322Z	0.409	6	107.21.249.50	80	<->	192.168.22.153	57292	.AP.SF	0	7	6	3290	705	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.21.249.50	userdblb.tubemogul.com	2015-09-10T10:06:34.000Z	Analytics
2015-09-10T11:11:25.402Z	307.223	6	98.138.79.73	443	<->	192.168.22.153	49677	.AP.SF	0	11	16	1723	6086	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.138.79.73	comet.yahoo.pr.g01.yahoodns.net	2015-09-10T11:05:25.000Z	Search Engine
2015-09-10T12:42:42.845Z	82.802	6	54.209.89.151	80	<->	192.168.22.153	54592	.AP.SF	0	15	13	7285	1934	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.209.89.151	events.dashbida.com	2015-09-10T12:34:38.000Z	AWS Amazon
2015-09-10T12:32:32.305Z	66.403	6	52.10.105.43	443	<->	192.168.22.153	52275	.AP.SF	0	16	16	8021	5577	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	52.10.105.43	USW2-DCS-1105154849.us-west-2.elb.amazonaws.com	2015-09-10T10:06:34.000Z	AWS Amazon
2015-09-10T12:25:36.514Z	10.118	6	96.16.7.72	80	<->	192.168.22.153	50440	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.72	user-att-107-205-48-0.a1363.dscg.akamai.net	2015-09-10T11:17:24.000Z	CDN
2015-09-10T10:48:03.346Z	308.812	6	98.138.199.240	443	<->	192.168.22.153	49650	.AP.SF	0	13	16	1785	5947	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.138.199.240	comet.yahoo.g01.yahoodns.net	2015-09-10T10:48:03.000Z	Search Engine
2015-09-10T12:36:59.295Z	226.292	6	172.230.193.70	80	<->	192.168.22.153	53519	.AP.SF	0	484	887	95985	1264732	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	172.230.193.70	user-att-107-205-48-0.e8314.g.akamaiedge.net	2015-09-10T12:34:32.000Z	CDN
2015-09-10T12:29:24.760Z	1813.089	6	173.194.115.92	80	<->	192.168.22.153	51049	.AP.SF	0	318	550	41911	702783	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.92	s0-2mdn-net.l.google.com	2015-09-10T11:33:38.000Z	Analytics
2015-09-10T12:55:10.704Z	0.707	6	66.35.58.77	80	<->	192.168.22.153	57201	.APRSF	0	10	12	6016	3423	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	66.35.58.77	vpc.altitude-arena.com	2015-09-10T12:54:34.000Z	AWS Amazon
2015-09-10T14:20:49.941Z	19.483	6	23.221.35.188	443	<->	192.168.22.153	59635	.APRSF	0	6	7	820	475	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.221.35.188	user-att-107-205-48-0.e2799.e7.akamaiedge.net	2015-09-10T14:02:55.000Z	CDN
2015-09-10T13:27:25.524Z	12.531	6	98.139.225.43	80	<->	192.168.22.153	58712	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	98.139.225.43	world.yax.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T12:56:03.302Z	608.636	6	74.125.227.220	443	<->	192.168.22.153	57315	.AP.SF	0	33	47	3550	8953	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.220	s0-2mdn-net.l.google.com	2015-09-10T12:18:23.000Z	Analytics
2015-09-10T14:38:55.942Z	240.816	6	64.233.187.120	443	<->	192.168.22.153	59743	.AP.SF	0	12	10	1360	670	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.233.187.120	csi.gstatic.com	2015-09-10T14:38:55.000Z	Google Services
2015-09-10T12:50:21.110Z	16.516	6	104.130.53.78	80	<->	192.168.22.153	56572	.AP.SF	0	7	6	2384	736	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	104.130.53.78	radar-prod-2-lbs-dfw.coull.com	2015-09-10T12:49:47.000Z	Analytics
2015-09-10T14:20:18.615Z	10.469	6	152.163.64.2	443	<->	192.168.22.153	59530	.AP.SF	0	7	6	623	413	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	152.163.64.2	pxl.ace.advertising.com.adcom.akadns.net	2015-09-10T13:09:08.000Z	Js Library
2015-09-10T12:35:46.040Z	0.06	17	192.168.22.153	52407	<->	216.58.218.195	443	......	0	1	3	1378	2821	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.195	ssl.gstatic.com	2015-09-10T10:04:44.000Z	Google Services
2015-09-10T13:09:08.885Z	0.044	17	192.168.22.153	51511	<->	216.58.218.162	443	......	0	1	2	1378	1443	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.162	pagead.l.doubleclick.net	2015-09-10T13:09:08.000Z	Ads
2015-09-10T12:25:19.971Z	243.244	6	192.168.22.153	50269	<->	216.58.218.174	80	.AP.SF	0	11	12	1678	1000	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.58.218.174	play.l.google.com	2015-09-10T12:19:47.000Z	Application Store
2015-09-10T12:29:38.365Z	96.094	6	54.245.246.123	80	<->	192.168.22.153	51121	.AP.SF	0	9	9	2345	3396	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.245.246.123	stats-prod-v2-1910644858.us-west-2.elb.amazonaws.com	2015-09-10T12:29:26.000Z	AWS Amazon
2015-09-10T12:46:01.153Z	2.144	6	107.6.93.234	80	<->	192.168.22.153	55655	.AP.SF	0	8	6	4422	737	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	107.6.93.234	loadus.tm.ssl.exelator.com	2015-09-10T12:44:59.000Z	Ads
2015-09-10T11:33:41.463Z	11.372	6	69.172.216.111	443	<->	192.168.22.153	49787	.AP.SF	0	8	7	1052	4385	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.111	anycast.dt.adsafeprotected.com	2015-09-10T11:33:40.000Z	Ads
2015-09-10T12:29:56.311Z	16.928	6	173.194.115.92	80	<->	192.168.22.153	51163	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	173.194.115.92	s0-2mdn-net.l.google.com	2015-09-10T11:33:38.000Z	Analytics
2015-09-10T12:34:15.622Z	550.034	6	96.16.7.9	80	<->	192.168.22.153	52770	.AP.SF	0	79	138	11287	174910	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.9	user-att-107-205-48-0.a627.g.akamai.net	2015-09-10T12:34:15.000Z	CDN
2015-09-10T12:48:46.261Z	0.175	6	67.202.66.206	80	<->	192.168.22.153	56009	.AP.SF	0	5	4	1059	626	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	67.202.66.206	ic.tynt.com	2015-09-10T12:44:57.000Z	Analytics
2015-09-10T13:51:40.696Z	18.057	6	96.16.7.27	80	<->	192.168.22.153	59196	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.27	user-att-107-205-48-0.a749.dsw4.akamai.net	2015-09-10T13:09:00.000Z	CDN
2015-09-10T10:53:43.082Z	0.457	6	96.17.177.18	80	<->	192.168.22.153	49657	.APRS.	0	6	4	919	819	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.17.177.18	user-att-107-205-48-0.a568.d.akamai.net	2015-09-10T10:53:43.000Z	CDN
2015-09-10T14:20:19.925Z	0.413	6	12.129.210.71	443	<->	192.168.22.153	59559	.AP.SF	0	11	10	4982	8420	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	12.129.210.71	bs.eyeblaster.akadns.net	2015-09-10T12:49:44.000Z	VoIp
2015-09-10T12:28:22.822Z	64.087	6	31.13.66.12	80	<->	192.168.22.153	50753	.AP.SF	0	18	18	13919	4857	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T10:06:36.000Z	Social
2015-09-10T15:14:11.034Z	10.069	6	192.168.22.153	59843	<->	198.58.105.13	80	.AP.SF	0	41	23	53315	2187	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	198.58.105.13	www.delete-computer-history.com	2015-09-10T15:14:11.000Z	Analytics
2015-09-10T14:20:13.136Z	15.948	6	64.12.68.41	443	<->	192.168.22.153	59505	.AP.SF	0	7	6	619	413	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.12.68.41	pxl.ace.advertising.com.adcom.akadns.net	2015-09-10T13:09:08.000Z	Js Library
2015-09-10T13:18:30.307Z	18.223	6	64.236.122.16	80	<->	192.168.22.153	58311	.A..SF	0	5	3	212	144	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.236.122.16	log-sj.adap.tv	2015-09-10T12:49:44.000Z	Social Network
2015-09-10T17:40:15.382Z	15.982	6	68.142.250.141	443	<->	192.168.22.153	60421	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	68.142.250.141	s.gycs.b.yahoodns.net	2015-09-10T17:36:32.000Z	Js Library
2015-09-10T12:06:13.418Z	70.078	6	54.241.147.9	443	<->	192.168.22.153	49920	.AP.SF	0	18	14	12618	4309	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.241.147.9	log-zone-c-1012239658.us-west-1.elb.amazonaws.com	2015-09-10T12:06:13.000Z	AWS Amazon
2015-09-10T10:29:24.310Z	307.073	6	66.196.116.112	443	<->	192.168.22.153	49632	.AP.SF	0	11	17	1735	6160	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	66.196.116.112	comet.yahoo.pr.g01.yahoodns.net	2015-09-10T10:29:24.000Z	Search Engine
2015-09-10T13:05:14.503Z	10.457	6	54.243.136.134	443	<->	192.168.22.153	57985	.APRSF	0	9	10	1099	6431	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	54.243.136.134	stats3-unitcore-1850069530.us-east-1.elb.amazonaws.com	2015-09-10T13:03:35.000Z	AWS Amazon
2015-09-10T13:27:25.530Z	12.528	6	192.31.109.33	80	<->	192.168.22.153	58716	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	192.31.109.33	bcpad2.sjc.loc.crwdcntrl.net	2015-09-10T13:18:30.000Z	Js Library
2015-09-10T12:54:33.883Z	12.839	6	192.168.22.153	57116	<->	205.185.216.42	80	.AP.SF	0	83	48	107471	11008	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	205.185.216.42	cds.c3f9x5z2.hwcdn.net	2015-09-10T12:54:33.000Z	Social Network
2015-09-10T13:24:54.469Z	10.538	6	31.13.66.2	443	<->	192.168.22.153	58406	.APRSF	0	8	10	732	3965	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.2	atlas.c10r.facebook.com	2015-09-10T13:24:54.000Z	Social
2015-09-10T12:41:18.391Z	17.205	6	96.16.7.80	80	<->	192.168.22.153	54266	.A..SF	0	4	2	172	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.16.7.80	user-att-107-205-48-0.a1961.g.akamai.net	2015-09-10T12:24:36.000Z	CDN
2015-09-10T12:49:55.942Z	0.299	6	12.129.210.71	80	<->	192.168.22.153	56537	.AP.SF	0	7	4	4202	681	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	12.129.210.71	bs.eyeblaster.akadns.net	2015-09-10T12:49:44.000Z	VoIp
2015-09-10T13:25:47.323Z	17.773	6	192.168.22.153	58502	<->	216.39.55.12	443	.AP.SF	0	12	13	7762	4188	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	216.39.55.12	world.yax.gysm.yahoodns.net	2015-09-10T13:24:54.000Z	Js Library
2015-09-10T12:41:18.371Z	17.249	6	108.168.240.194	80	<->	192.168.22.153	54257	.A..SF	0	4	2	172	84	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	108.168.240.194	tags0.dal.bluekai.com	2015-09-10T12:24:29.000Z	Ads
2015-09-10T10:38:25.553Z	103.931	6	96.17.177.18	80	<->	192.168.22.153	49642	.APRS.	0	12	10	3116	2648	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	96.17.177.18	user-att-107-205-48-0.a568.d.akamai.net	2015-09-10T10:38:25.000Z	CDN
2015-09-10T12:51:08.049Z	0.57	6	192.168.22.153	56711	<->	204.154.111.224	443	.AP.SF	0	10	10	4269	4425	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.154.111.224	sync.doubleverify.com	2015-09-10T12:49:46.000Z	VoIp
2015-09-10T12:08:00.720Z	0.181	17	74.125.227.231	443	<->	192.168.22.153	55968	......	0	4	3	3197	2254	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	74.125.227.231	play.l.google.com	2015-09-10T12:08:00.000Z	Application Store
2015-09-10T14:20:18.615Z	10.502	6	64.236.122.14	443	<->	192.168.22.153	59534	.AP.SF	0	7	7	623	449	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	64.236.122.14	log-sj.adap.tv	2015-09-10T12:49:44.000Z	Social Network
2015-09-10T12:06:11.131Z	12.305	6	69.172.216.55	443	<->	192.168.22.153	49849	.AP.SF	0	9	8	1104	4691	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	69.172.216.55	anycast.pixel.adsafeprotected.com	2015-09-10T11:33:39.000Z	Ads
2015-09-10T12:42:03.619Z	18.861	6	23.210.36.8	443	<->	192.168.22.153	54343	.APRSF	0	8	6	679	4041	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	23.210.36.8	user-att-107-205-48-0.e566.dspe1.akamaiedge.net	2015-09-10T12:39:01.000Z	CDN
2015-09-10T12:42:47.949Z	17.788	6	31.13.66.12	80	<->	192.168.22.153	54646	.A..SF	0	6	2	264	92	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	31.13.66.12	liverail.c10r.facebook.com	2015-09-10T12:34:32.000Z	Social
2015-09-10T12:56:48.709Z	0.594	6	192.168.22.153	57389	<->	204.86.118.20	80	.APRSF	0	10	9	3170	3648	2	192.168.22.153	68:a3:c4:31:25:95	2015-09-10T21:56:31.000Z	204.86.118.20	vpc.altitude-arena.com	2015-09-10T12:54:34.000Z	AWS Amazon
